id,title,sq_mt_built,sq_mt_useful,n_rooms,n_bathrooms,raw_address,street_name,street_number,floor,is_floor_under,neighborhood_id,operation,rent_price,buy_price,buy_price_by_area,house_type_id,is_renewal_needed,is_new_development,built_year,has_central_heating,has_individual_heating,has_ac,has_lift,is_exterior,has_garden,has_pool,has_terrace,has_storage_room,is_accessible,has_green_zones,energy_certificate,has_parking,is_parking_included_in_price,parking_price,is_orientation_north,is_orientation_west,is_orientation_south,is_orientation_east,full_address,latitude,longitude,subtitle
17592,Piso en venta en calle de Juan de Urbieta,88.0,82.0,3,2.0,Calle de Juan de Urbieta,Calle de Juan de Urbieta,,1,False,Neighborhood 95: Pacífico (4105.12 €/m2) - District 14: Retiro,sale,1391,379000,4307,HouseType 1: Pisos,False,False,1950.0,False,True,True,True,True,False,False,False,False,False,False,en trámite,False,,,,,,,"Calle de Juan de Urbieta, Madrid, Spain",40.4052276,-3.6769205,"Pacífico, Madrid"
17591,Piso en venta en calle de Narciso Serra,100.0,,3,2.0,Calle de Narciso Serra,Calle de Narciso Serra,,6,False,Neighborhood 95: Pacífico (4105.12 €/m2) - District 14: Retiro,sale,1553,450000,4500,HouseType 1: Pisos,False,False,,True,False,False,True,True,False,False,True,False,True,False,en trámite,False,,,,,,,"Calle de Narciso Serra, Madrid, Spain",40.4056353,-3.6783793,"Pacífico, Madrid"
17590,"Piso en venta en avenida de Nazaret, 13",117.0,,3,2.0,"Avenida de Nazaret, 13",Avenida de Nazaret,13,1,False,Neighborhood 96: Niño Jesús (4935.6 €/m2) - District 14: Retiro,sale,2001,645000,5513,HouseType 1: Pisos,False,False,,True,False,True,True,True,False,True,False,False,True,True,en trámite,True,True,0.0,True,False,False,True,"13 Avenida de Nazaret, Madrid, Spain",40.4115698,-3.6700801,"Niño Jesús, Madrid"
17589,"Piso en venta en Urb. Jeronimos Prime, Jerónimos",346.0,,4,3.0,Urb. Jeronimos Prime,Urb. Jeronimos Prime,,5,False,Neighborhood 94: Jerónimos (6739.32 €/m2) - District 14: Retiro,sale,-1059741,4000000,11561,HouseType 1: Pisos,False,False,1910.0,,,False,True,True,False,False,True,True,False,False,no indicado,False,,,,,,,"Urb. Jeronimos Prime, Madrid, Spain",,,"Retiro, Madrid"
17588,Dúplex en venta en calle de Alfonso XII,157.0,140.0,2,3.0,Calle de Alfonso XII,Calle de Alfonso XII,,1,False,Neighborhood 94: Jerónimos (6739.32 €/m2) - District 14: Retiro,sale,-2333,1500000,9554,HouseType 4: Dúplex,False,False,2019.0,False,True,True,True,True,False,False,True,False,True,True,en trámite,True,True,0.0,False,False,True,True,"Calle de Alfonso XII, Madrid, Spain",40.4096922,-3.687502,"Jerónimos, Madrid"
17587,"Piso en venta en Urb. Jeronimos Prime, Jerónimos",345.0,,4,3.0,Urb. Jeronimos Prime,Urb. Jeronimos Prime,,4,False,Neighborhood 94: Jerónimos (6739.32 €/m2) - District 14: Retiro,sale,-6603834,6000000,17391,HouseType 1: Pisos,True,False,1907.0,,,False,True,True,False,False,False,True,False,False,no indicado,False,,,,,,,"Urb. Jeronimos Prime, Madrid, Spain",,,"Retiro, Madrid"
17586,Piso en venta en calle del Alcalde Sáinz de Baranda,97.0,,3,2.0,Calle del Alcalde Sáinz de Baranda,Calle del Alcalde Sáinz de Baranda,,8,False,Neighborhood 93: Ibiza (5492.17 €/m2) - District 14: Retiro,sale,1781,550000,5670,HouseType 1: Pisos,False,False,,False,True,True,True,False,False,False,False,False,True,False,en trámite,True,True,0.0,True,False,True,True,"Calle del Alcalde Sáinz de Baranda, Madrid, Spain",40.4192516,-3.6654461,"Ibiza, Madrid"
17585,Piso en venta en calle del Doctor Esquerdo,135.0,125.0,4,2.0,Calle del Doctor Esquerdo,Calle del Doctor Esquerdo,,3,False,Neighborhood 95: Pacífico (4105.12 €/m2) - District 14: Retiro,sale,1519,435000,3222,HouseType 1: Pisos,False,False,1960.0,True,False,True,True,False,False,False,False,False,True,False,B,False,,,,,,,"Calle del Doctor Esquerdo, Madrid, Spain",40.4278143,-3.6683292,"Pacífico, Madrid"
17584,"Piso en venta en paseo de la Reina Cristina, Madrid",152.0,,4,2.0,"Paseo de la Reina Cristina, Madrid","Paseo de la Reina Cristina, Madrid",,2,False,Neighborhood 94: Jerónimos (6739.32 €/m2) - District 14: Retiro,sale,2012,650000,4276,HouseType 1: Pisos,False,False,1977.0,True,False,False,True,True,False,False,True,False,True,False,D,True,True,0.0,False,False,True,False,"Paseo de la Reina Cristina, Madrid, Madrid, Spain",40.4067679,-3.6832473,"Jerónimos, Madrid"
17583,Piso en venta en calle Agustín Querol,106.0,95.0,3,2.0,Calle Agustín Querol,Calle Agustín Querol,,4,False,Neighborhood 94: Jerónimos (6739.32 €/m2) - District 14: Retiro,sale,1553,450000,4245,HouseType 1: Pisos,False,False,,True,False,False,True,False,False,False,True,False,False,False,en trámite,True,True,0.0,True,False,False,True,"Calle Agustín Querol, Madrid, Spain",40.4071647,-3.6849167,"Jerónimos, Madrid"
17582,Piso en venta en Jerónimos,195.0,180.0,3,2.0,,,,5,False,Neighborhood 94: Jerónimos (6739.32 €/m2) - District 14: Retiro,sale,1536,1250000,6410,HouseType 1: Pisos,False,False,,,,True,True,True,False,False,False,True,False,False,en trámite,False,,,False,False,True,False,"Jerónimos, Madrid, Spain",40.4131439,-3.6842184,"Retiro, Madrid"
17581,Piso en venta en Pacífico,90.0,85.0,3,2.0,,,,5,False,Neighborhood 95: Pacífico (4105.12 €/m2) - District 14: Retiro,sale,1416,390000,4333,HouseType 1: Pisos,True,False,1968.0,True,False,True,True,False,False,False,True,False,False,False,en trámite,False,,,False,False,True,False,"Pacífico, Madrid, Spain",40.4015758,-3.6744607,"Retiro, Madrid"
17580,Piso en venta en Ibiza,275.0,235.0,5,4.0,,,,5,False,Neighborhood 93: Ibiza (5492.17 €/m2) - District 14: Retiro,sale,-17871,1860000,6764,HouseType 1: Pisos,True,False,1965.0,True,False,False,True,True,False,False,True,False,False,False,en trámite,True,True,0.0,,,,,"Ibiza, Madrid, Spain",40.4184013,-3.6792502,"Retiro, Madrid"
17579,Piso en venta en Ibiza,345.0,,4,5.0,,,,,,Neighborhood 93: Ibiza (5492.17 €/m2) - District 14: Retiro,sale,-188041,2800000,8116,HouseType 1: Pisos,False,False,,False,True,True,True,True,False,False,False,False,False,False,no indicado,False,,,,,,,"Ibiza, Madrid, Spain",40.4184013,-3.6792502,"Retiro, Madrid"
17578,"Ático en venta en avenida de la Ciudad de Barcelona, 178",71.0,70.0,2,1.0,"Avenida de la Ciudad de Barcelona, 178",Avenida de la Ciudad de Barcelona,178,5,False,Neighborhood 95: Pacífico (4105.12 €/m2) - District 14: Retiro,sale,1323,350000,4930,HouseType 5: Áticos,False,False,,,,True,True,True,False,False,False,False,False,False,en trámite,False,,,True,False,True,False,"178 Avenida de la Ciudad de Barcelona, Madrid, Spain",40.4017056,-3.6760587,"Pacífico, Madrid"
17577,Piso en venta en Jerónimos,60.0,,1,1.0,,,,3,False,Neighborhood 94: Jerónimos (6739.32 €/m2) - District 14: Retiro,sale,1248,319000,5317,HouseType 1: Pisos,False,False,,False,True,True,True,False,False,False,False,False,False,False,en trámite,False,,,,,,,"Jerónimos, Madrid, Spain",40.4131439,-3.6842184,"Retiro, Madrid"
17576,"Piso en venta en calle del Alcalde Sáinz de Baranda, 76",84.0,,3,1.0,"Calle del Alcalde Sáinz de Baranda, 76",Calle del Alcalde Sáinz de Baranda,76,4,False,Neighborhood 92: Estrella (4246.58 €/m2) - District 14: Retiro,sale,1323,350000,4167,HouseType 1: Pisos,False,False,1951.0,False,True,True,True,True,False,False,False,False,False,False,no indicado,False,,,True,False,True,False,"76 Calle del Alcalde Sáinz de Baranda, Madrid, Spain",40.4172924,-3.6672568,"Estrella, Madrid"
17575,"Piso en venta en calle del Pez Volador, 34",158.0,,4,2.0,"Calle del Pez Volador, 34",Calle del Pez Volador,34,1,False,Neighborhood 92: Estrella (4246.58 €/m2) - District 14: Retiro,sale,1955,625000,3956,HouseType 1: Pisos,False,False,,True,False,True,True,True,False,False,True,True,True,False,no indicado,True,True,0.0,True,False,False,True,"34 Calle del Pez Volador, Madrid, Spain",40.4139169,-3.6637687,"Estrella, Madrid"
17574,Piso en venta en calle NARCISO SERRA,60.0,48.0,2,1.0,Calle NARCISO SERRA,Calle NARCISO SERRA,,Sótano interior,True,Neighborhood 95: Pacífico (4105.12 €/m2) - District 14: Retiro,sale,917,200000,3333,HouseType 1: Pisos,False,False,,False,True,False,False,False,False,False,True,False,True,False,en trámite,False,,,False,False,True,False,"Calle NARCISO SERRA, Madrid, Spain",40.4056353,-3.6783793,"Pacífico, Madrid"
17573,"Piso en venta en calle del Doctor Esquerdo, 209",60.0,54.0,1,1.0,"Calle del Doctor Esquerdo, 209",Calle del Doctor Esquerdo,209,1,False,Neighborhood 91: Adelfas (4020.62 €/m2) - District 14: Retiro,sale,1174,290000,4833,HouseType 1: Pisos,False,False,,,,False,True,False,False,False,True,False,False,False,E,False,,,,,,,"209 Calle del Doctor Esquerdo, Madrid, Spain",40.4022242,-3.673548104090589,"Adelfas, Madrid"
17572,"Piso en venta en plaza Niño Jesús, 2",159.0,140.0,4,2.0,"Plaza Niño Jesús, 2",Plaza Niño Jesús,2,5,False,Neighborhood 96: Niño Jesús (4935.6 €/m2) - District 14: Retiro,sale,2192,730000,4591,HouseType 1: Pisos,False,False,,True,False,False,True,True,False,False,True,True,False,True,C,False,,,False,False,True,False,"2 Plaza Niño Jesús, Madrid, Spain",40.4114175,-3.6753921,"Niño Jesús, Madrid"
17571,Piso en venta en avenida del Mediterráneo,100.0,,4,2.0,Avenida del Mediterráneo,Avenida del Mediterráneo,,1,False,Neighborhood 95: Pacífico (4105.12 €/m2) - District 14: Retiro,sale,1542,445000,4450,HouseType 1: Pisos,False,False,,True,False,True,True,True,False,False,True,False,True,False,en trámite,True,False,20000.0,,,,,"Avenida del Mediterráneo, Madrid, Spain",40.3766738,-3.6007727,"Pacífico, Madrid"
17570,"Piso en venta en calle Fuenterrabía, 6",101.0,91.0,3,2.0,"Calle Fuenterrabía, 6",Calle Fuenterrabía,6,3,False,Neighborhood 95: Pacífico (4105.12 €/m2) - District 14: Retiro,sale,1474,415000,4109,HouseType 1: Pisos,False,False,,True,False,True,True,True,False,False,True,False,True,False,en trámite,False,,,False,False,False,True,"6 Calle Fuenterrabía, Madrid, Spain",40.40626375,-3.681031721527304,"Pacífico, Madrid"
17569,Piso en venta en Jerónimos,218.0,195.0,3,2.0,,,,1,False,Neighborhood 94: Jerónimos (6739.32 €/m2) - District 14: Retiro,sale,-51191,2200000,10092,HouseType 1: Pisos,False,False,1930.0,True,False,True,True,True,False,False,False,False,False,False,D,True,True,0.0,False,False,True,False,"Jerónimos, Madrid, Spain",40.4131439,-3.6842184,"Retiro, Madrid"
17568,"Dúplex en venta en calle de Lope de Rueda, Madrid",110.0,,2,2.0,"Calle de Lope de Rueda, Madrid","Calle de Lope de Rueda, Madrid",,6,False,Neighborhood 93: Ibiza (5492.17 €/m2) - District 14: Retiro,sale,2514,990000,9000,HouseType 4: Dúplex,False,False,,False,True,True,True,True,False,True,True,False,False,True,en trámite,False,,,,,,,"Calle de Lope de Rueda, Madrid, Madrid, Spain",40.4226467,-3.6774226,"Ibiza, Madrid"
17567,Dúplex en venta en Pacífico,75.0,69.0,1,1.0,,,,1,False,Neighborhood 95: Pacífico (4105.12 €/m2) - District 14: Retiro,sale,1262,325000,4333,HouseType 4: Dúplex,False,False,,,,False,False,True,False,False,False,False,False,False,en trámite,False,,,,,,,"Pacífico, Madrid, Spain",40.4015758,-3.6744607,"Retiro, Madrid"
17566,Piso en venta en Pacífico,88.0,,3,2.0,,,,4,False,Neighborhood 95: Pacífico (4105.12 €/m2) - District 14: Retiro,sale,1287,335000,3807,HouseType 1: Pisos,True,False,,True,False,False,True,False,False,False,False,False,True,False,en trámite,False,,,,,,,"Pacífico, Madrid, Spain",40.4015758,-3.6744607,"Retiro, Madrid"
17565,"Piso en venta en calle del Doctor Castelo, 29",125.0,110.0,3,2.0,"Calle del Doctor Castelo, 29",Calle del Doctor Castelo,29,Entreplanta interior,True,Neighborhood 93: Ibiza (5492.17 €/m2) - District 14: Retiro,sale,1897,600000,4800,HouseType 1: Pisos,False,False,,,,True,True,False,False,False,False,True,False,False,no indicado,False,,,,,,,"29 Calle del Doctor Castelo, Madrid, Spain",40.4204059,-3.6755642,"Ibiza, Madrid"
17564,Piso en venta en Jerónimos,280.0,,4,4.0,,,,2,False,Neighborhood 94: Jerónimos (6739.32 €/m2) - District 14: Retiro,sale,-50521,2195000,7839,HouseType 1: Pisos,True,False,,True,False,True,True,True,False,False,False,True,False,False,en trámite,True,True,0.0,True,False,False,False,"Jerónimos, Madrid, Spain",40.4131439,-3.6842184,"Retiro, Madrid"
17563,"Piso en venta en avenida de la Ciudad de Barcelona, 17",70.0,,3,1.0,"Avenida de la Ciudad de Barcelona, 17",Avenida de la Ciudad de Barcelona,17,3,False,Neighborhood 95: Pacífico (4105.12 €/m2) - District 14: Retiro,sale,1275,330000,4714,HouseType 1: Pisos,True,False,1900.0,False,True,False,True,True,False,False,False,False,False,False,en trámite,False,,,False,False,False,True,"17 Avenida de la Ciudad de Barcelona, Madrid, Spain",40.404794550000005,-3.6814900323445694,"Pacífico, Madrid"
17562,"Piso en venta en calle de Gutenberg, 8",62.0,51.0,2,1.0,"Calle de Gutenberg, 8",Calle de Gutenberg,8,4,False,Neighborhood 95: Pacífico (4105.12 €/m2) - District 14: Retiro,sale,1122,270000,4355,HouseType 1: Pisos,True,False,,False,True,True,True,False,False,False,False,False,False,False,en trámite,False,,,True,False,False,False,"8 Calle de Gutenberg, Madrid, Spain",40.4051266,-3.681190787061764,"Pacífico, Madrid"
17561,Piso en venta en calle del Alcalde Sáinz de Baranda,88.0,75.0,2,2.0,Calle del Alcalde Sáinz de Baranda,Calle del Alcalde Sáinz de Baranda,,1,False,Neighborhood 92: Estrella (4246.58 €/m2) - District 14: Retiro,sale,1598,470000,5341,HouseType 1: Pisos,False,False,,False,True,False,True,True,False,False,False,False,False,False,en trámite,True,True,0.0,,,,,"Calle del Alcalde Sáinz de Baranda, Madrid, Spain",40.4192516,-3.6654461,"Estrella, Madrid"
17560,Piso en venta en Jerónimos,337.0,,4,5.0,,,,4,False,Neighborhood 94: Jerónimos (6739.32 €/m2) - District 14: Retiro,sale,-128137,2600000,7715,HouseType 1: Pisos,True,False,,True,False,False,True,True,False,False,True,True,False,False,no indicado,True,True,0.0,False,False,False,True,"Jerónimos, Madrid, Spain",40.4131439,-3.6842184,"Retiro, Madrid"
17559,Estudio en venta en calle de Valderribas,30.0,,0,1.0,Calle de Valderribas,Calle de Valderribas,,1,False,Neighborhood 95: Pacífico (4105.12 €/m2) - District 14: Retiro,sale,762,155000,5167,,False,False,,False,True,True,True,False,False,False,False,False,False,False,en trámite,False,,,,,,,"Calle de Valderribas, Madrid, Spain",40.403696,-3.6740227,"Pacífico, Madrid"
17558,Piso en venta en Jerónimos,185.0,178.0,2,2.0,,,,2,False,Neighborhood 94: Jerónimos (6739.32 €/m2) - District 14: Retiro,sale,-21399,1910000,10324,HouseType 1: Pisos,False,False,,,,True,True,True,False,False,False,False,False,False,no indicado,False,,,False,True,False,False,"Jerónimos, Madrid, Spain",40.4131439,-3.6842184,"Retiro, Madrid"
17557,Piso en venta en calle de Felipe IV,230.0,,5,2.0,Calle de Felipe IV,Calle de Felipe IV,,Entreplanta exterior,True,Neighborhood 94: Jerónimos (6739.32 €/m2) - District 14: Retiro,sale,-51191,2200000,9565,HouseType 1: Pisos,True,False,,,,False,True,True,False,False,False,False,False,False,en trámite,False,,,,,,,"Calle de Felipe IV, Madrid, Spain",40.4152048,-3.6932192,"Jerónimos, Madrid"
17556,Piso en venta en calle del Doctor Castelo,200.0,,4,3.0,Calle del Doctor Castelo,Calle del Doctor Castelo,,1,False,Neighborhood 93: Ibiza (5492.17 €/m2) - District 14: Retiro,sale,2514,950000,4750,HouseType 1: Pisos,False,False,,,,True,True,True,False,False,True,True,False,False,en trámite,False,,,,,,,"Calle del Doctor Castelo, Madrid, Spain",40.4201991,-3.6728108,"Ibiza, Madrid"
17555,Piso en venta en Pacífico,159.0,,5,2.0,,,,1,False,Neighborhood 95: Pacífico (4105.12 €/m2) - District 14: Retiro,sale,2115,695000,4371,HouseType 1: Pisos,True,False,,,,False,True,True,False,False,False,False,False,False,G,False,,,,,,,"Pacífico, Madrid, Spain",40.4015758,-3.6744607,"Retiro, Madrid"
17554,Piso en venta en Estrella,120.0,100.0,3,1.0,,,,1,False,Neighborhood 92: Estrella (4246.58 €/m2) - District 14: Retiro,sale,1655,495000,4125,HouseType 1: Pisos,False,False,,,,False,True,True,False,False,False,False,True,False,en trámite,False,,,,,,,"Estrella, Madrid, Spain",40.4112849,-3.661347,"Retiro, Madrid"
17553,Piso en venta en Pacífico,168.0,158.0,4,2.0,,,,5,False,Neighborhood 95: Pacífico (4105.12 €/m2) - District 14: Retiro,sale,1871,589000,3506,HouseType 1: Pisos,False,False,,,,False,True,True,False,False,False,False,False,False,en trámite,False,,,,,,,"Pacífico, Madrid, Spain",40.4015758,-3.6744607,"Retiro, Madrid"
17552,"Piso en venta en plaza del Doctor Laguna, 5",130.0,110.0,4,2.0,"Plaza del Doctor Laguna, 5",Plaza del Doctor Laguna,5,2,False,Neighborhood 96: Niño Jesús (4935.6 €/m2) - District 14: Retiro,sale,2234,750000,5769,HouseType 1: Pisos,False,False,1975.0,True,False,True,True,True,False,True,True,True,True,True,en trámite,True,True,0.0,False,True,False,False,"5 Plaza del Doctor Laguna, Madrid, Spain",40.41570095,-3.672595630128847,"Niño Jesús, Madrid"
17551,"Piso en venta en calle Menorca, 30",108.0,93.0,3,1.0,"Calle Menorca, 30",Calle Menorca,30,2,False,Neighborhood 93: Ibiza (5492.17 €/m2) - District 14: Retiro,sale,1950,623000,5769,HouseType 1: Pisos,False,False,,True,False,False,True,True,False,False,True,False,False,False,no indicado,True,True,0.0,True,False,False,True,"30 Calle Menorca, Madrid, Spain",40.4852268,-3.3432028,"Ibiza, Madrid"
17550,"Piso en venta en calle de Seco, 9",73.0,,2,2.0,"Calle de Seco, 9",Calle de Seco,9,Bajo,True,Neighborhood 91: Adelfas (4020.62 €/m2) - District 14: Retiro,sale,1067,250000,3425,HouseType 1: Pisos,False,False,,False,True,False,True,True,False,False,False,False,False,True,A,False,,,,,,,"9 Calle de Seco, Madrid, Spain",40.3458381,-3.7127039,"Adelfas, Madrid"
17549,Piso en venta en Pacífico,75.0,,2,1.0,,,,5,False,Neighborhood 95: Pacífico (4105.12 €/m2) - District 14: Retiro,sale,1323,350000,4667,HouseType 1: Pisos,False,False,,False,True,False,True,True,False,False,False,False,True,False,en trámite,False,,,,,,,"Pacífico, Madrid, Spain",40.4015758,-3.6744607,"Retiro, Madrid"
17548,Piso en venta en Pacífico,88.0,,3,2.0,,,,2,False,Neighborhood 95: Pacífico (4105.12 €/m2) - District 14: Retiro,sale,1287,335000,3807,HouseType 1: Pisos,False,False,,True,False,False,True,False,False,False,False,False,True,False,en trámite,False,,,,,,,"Pacífico, Madrid, Spain",40.4015758,-3.6744607,"Retiro, Madrid"
17547,Piso en venta en Estrella,148.0,,4,3.0,,,,1,False,Neighborhood 92: Estrella (4246.58 €/m2) - District 14: Retiro,sale,1920,610000,4122,HouseType 1: Pisos,False,False,,True,False,True,True,True,False,False,False,False,True,False,en trámite,True,True,0.0,,,,,"Estrella, Madrid, Spain",40.4112849,-3.661347,"Retiro, Madrid"
17546,Piso en venta en Estrella,92.0,,4,1.0,,,,2,False,Neighborhood 92: Estrella (4246.58 €/m2) - District 14: Retiro,sale,1346,360000,3913,HouseType 1: Pisos,False,False,,False,True,False,False,True,False,False,True,False,False,False,en trámite,False,,,,,,,"Estrella, Madrid, Spain",40.4112849,-3.661347,"Retiro, Madrid"
17545,Piso en venta en calle Juan Esplandiú,180.0,135.0,4,3.0,Calle Juan Esplandiú,Calle Juan Esplandiú,,8,False,Neighborhood 92: Estrella (4246.58 €/m2) - District 14: Retiro,sale,2103,690000,3833,HouseType 1: Pisos,True,False,1985.0,True,False,True,True,True,False,False,True,True,False,False,no indicado,True,True,0.0,False,False,True,True,"Calle Juan Esplandiú, Madrid, Spain",40.4161805,-3.6638308,"Estrella, Madrid"
17544,"Piso en venta en calle de Ibiza, 18",55.0,,2,1.0,"Calle de Ibiza, 18",Calle de Ibiza,18,2,False,Neighborhood 93: Ibiza (5492.17 €/m2) - District 14: Retiro,sale,1428,395000,7182,HouseType 1: Pisos,False,False,,False,True,True,True,True,False,False,False,False,True,False,en trámite,False,,,False,False,False,True,"18 Calle de Ibiza, Madrid, Spain",40.4181399,-3.6765204,"Ibiza, Madrid"
17543,Piso en venta en Jerónimos,165.0,,4,2.0,,,,1,False,Neighborhood 94: Jerónimos (6739.32 €/m2) - District 14: Retiro,sale,2475,895000,5424,HouseType 1: Pisos,True,False,,True,False,False,True,True,False,False,False,False,False,False,en trámite,True,False,100000.0,False,False,False,True,"Jerónimos, Madrid, Spain",40.4131439,-3.6842184,"Retiro, Madrid"
17542,"Piso en venta en avenida Menéndez Pelayo, 51",65.0,,1,1.0,"Avenida Menéndez Pelayo, 51",Avenida Menéndez Pelayo,51,Bajo,True,Neighborhood 93: Ibiza (5492.17 €/m2) - District 14: Retiro,sale,1405,385000,5923,HouseType 1: Pisos,False,False,,,,False,True,True,False,False,True,False,False,True,no indicado,False,,,False,False,False,True,"51 Avenida Menéndez Pelayo, Madrid, Spain",40.4164517,-3.677683992131147,"Ibiza, Madrid"
17541,"Piso en venta en avenida de la Ciudad de Barcelona, 17",76.0,,3,1.0,"Avenida de la Ciudad de Barcelona, 17",Avenida de la Ciudad de Barcelona,17,3,False,Neighborhood 95: Pacífico (4105.12 €/m2) - District 14: Retiro,sale,1299,340000,4474,HouseType 1: Pisos,True,False,,,,False,True,True,False,False,False,False,False,False,en trámite,False,,,,,,,"17 Avenida de la Ciudad de Barcelona, Madrid, Spain",40.404794550000005,-3.6814900323445694,"Pacífico, Madrid"
17540,"Piso en venta en Granada, 35",60.0,55.0,1,1.0,"Granada, 35",Granada,35,Bajo,True,Neighborhood 95: Pacífico (4105.12 €/m2) - District 14: Retiro,sale,1275,330000,5500,HouseType 1: Pisos,False,False,,,,True,True,True,False,False,True,False,False,True,no indicado,False,,,,,,,"35 Granada, Madrid, Spain",40.0327758,-3.5846593,"Pacífico, Madrid"
17539,"Piso en venta en avenida de Menéndez Pelayo, 109",89.0,,3,2.0,"Avenida de Menéndez Pelayo, 109",Avenida de Menéndez Pelayo,109,3,False,Neighborhood 95: Pacífico (4105.12 €/m2) - District 14: Retiro,sale,1262,325000,3652,HouseType 1: Pisos,True,False,,,,False,True,False,False,False,False,False,False,False,no indicado,False,,,False,False,True,False,"109 Avenida de Menéndez Pelayo, Madrid, Spain",40.4183694,-3.6788454,"Pacífico, Madrid"
17538,Piso en venta en Ibiza,120.0,118.0,2,2.0,,,,7,False,Neighborhood 93: Ibiza (5492.17 €/m2) - District 14: Retiro,sale,2103,690000,5750,HouseType 1: Pisos,False,False,1965.0,False,True,True,True,True,False,False,False,False,False,False,en trámite,False,,,,,,,"Ibiza, Madrid, Spain",40.4184013,-3.6792502,"Retiro, Madrid"
17537,"Piso en venta en calle de Cavanilles, 7",82.0,,3,2.0,"Calle de Cavanilles, 7",Calle de Cavanilles,7,4,False,Neighborhood 95: Pacífico (4105.12 €/m2) - District 14: Retiro,sale,1287,335000,4085,HouseType 1: Pisos,True,False,,True,False,False,True,False,False,False,False,False,False,False,en trámite,False,,,,,,,"7 Calle de Cavanilles, Madrid, Spain",40.4068739,-3.677223001277372,"Pacífico, Madrid"
17536,Piso en venta en Jerónimos,81.0,69.0,2,2.0,,,,3,False,Neighborhood 94: Jerónimos (6739.32 €/m2) - District 14: Retiro,sale,2012,650000,8025,HouseType 1: Pisos,False,False,1930.0,True,False,True,True,False,False,False,False,False,False,False,en trámite,False,,,,,,,"Jerónimos, Madrid, Spain",40.4131439,-3.6842184,"Retiro, Madrid"
17535,Piso en venta en calle de la Cruz del Sur,80.0,75.0,3,1.0,Calle de la Cruz del Sur,Calle de la Cruz del Sur,,3,False,Neighborhood 92: Estrella (4246.58 €/m2) - District 14: Retiro,sale,1299,340000,4250,HouseType 1: Pisos,True,False,1960.0,True,False,False,True,True,False,False,False,False,True,False,E,False,,,True,False,False,True,"Calle de la Cruz del Sur, Madrid, Spain",,,"Estrella, Madrid"
17534,Piso en venta en Jerónimos,79.0,69.0,2,2.0,,,,3,False,Neighborhood 94: Jerónimos (6739.32 €/m2) - District 14: Retiro,sale,2012,650000,8228,HouseType 1: Pisos,False,False,1930.0,True,False,True,True,False,False,False,False,False,False,False,en trámite,False,,,,,,,"Jerónimos, Madrid, Spain",40.4131439,-3.6842184,"Retiro, Madrid"
17533,Piso en venta en calle de la Estrella Polar,177.0,140.0,3,2.0,Calle de la Estrella Polar,Calle de la Estrella Polar,,2,False,Neighborhood 92: Estrella (4246.58 €/m2) - District 14: Retiro,sale,1873,590000,3333,HouseType 1: Pisos,True,False,,True,False,False,True,True,False,False,False,True,False,False,D,True,False,30000.0,True,True,False,False,"Calle de la Estrella Polar, Madrid, Spain",40.4103147,-3.6674518,"Estrella, Madrid"
17532,Piso en venta en calle de Granada,44.0,,2,1.0,Calle de Granada,Calle de Granada,,2,False,Neighborhood 95: Pacífico (4105.12 €/m2) - District 14: Retiro,sale,1006,229000,5205,HouseType 1: Pisos,False,False,,False,True,True,True,False,False,False,False,False,False,False,en trámite,False,,,False,False,True,False,"Calle de Granada, Madrid, Spain",40.4052833,-3.6804522,"Pacífico, Madrid"
17531,Piso en venta en calle del Alcalde Sáinz de Baranda,87.0,81.0,2,1.0,Calle del Alcalde Sáinz de Baranda,Calle del Alcalde Sáinz de Baranda,,6,False,Neighborhood 93: Ibiza (5492.17 €/m2) - District 14: Retiro,sale,1850,580000,6667,HouseType 1: Pisos,True,False,1935.0,True,False,False,True,True,False,False,False,False,True,False,E,False,,,,,,,"Calle del Alcalde Sáinz de Baranda, Madrid, Spain",40.4192516,-3.6654461,"Ibiza, Madrid"
17530,Piso en venta en Jerónimos,320.0,,4,3.0,,,,4,False,Neighborhood 94: Jerónimos (6739.32 €/m2) - District 14: Retiro,sale,-51191,2200000,6875,HouseType 1: Pisos,False,False,,,,True,True,True,False,False,False,True,False,False,no indicado,True,True,0.0,,,,,"Jerónimos, Madrid, Spain",40.4131439,-3.6842184,"Retiro, Madrid"
17529,Piso en venta en Pacífico,60.0,55.0,2,1.0,,,,4,False,Neighborhood 95: Pacífico (4105.12 €/m2) - District 14: Retiro,sale,1094,260000,4333,HouseType 1: Pisos,True,False,,False,True,False,True,False,False,False,False,False,False,False,F,False,,,,,,,"Pacífico, Madrid, Spain",40.4015758,-3.6744607,"Retiro, Madrid"
17528,Piso en venta en calle del Doctor Esquerdo,193.0,,3,2.0,Calle del Doctor Esquerdo,Calle del Doctor Esquerdo,,5,False,Neighborhood 92: Estrella (4246.58 €/m2) - District 14: Retiro,sale,1955,625000,3238,HouseType 1: Pisos,True,False,,,,False,True,True,False,False,False,False,False,False,E,False,,,,,,,"Calle del Doctor Esquerdo, Madrid, Spain",40.4278143,-3.6683292,"Estrella, Madrid"
